label	text_a	text_b
1	甲	裝喺一樣嘢外面作保護用嘅硬殼
0	小姐	形容啲人講到自己係專家噉，其實只不過係亂咁講
1	明	清楚；令人好易理解
0	仰臥	將人哋嘅秘密透露俾其他人知
1	矮瓜	一種可以煮熟食用嘅紫色植物果實（量詞：個）
1	賤格	形容一切道德唔可以接受嘅行為；下流、低莊、可鄙、低級、無恥
1	眼大睇過龍 / 眼大睇過籠	冇留意到啲好明顯嘅嘢
0	申	唔忿氣，唔接受
0	東瀛	收到嘅信；寄嚟嘅信
1	相近	差唔多一樣
0	悟	正午十二點之後至黃昏之前（量詞：個）
0	揦鮓 / 嗱喳	接觸；依附
1	feel	感覺；氣氛
0	包	醜樣嘅女人（量詞：個）
1	開	表示範圍擴張、擴大
0	告白	受邀請出席特定場合嘅人（量詞：個）
0	一筆勾銷	一個做衰嘢嘅人所得到嘅懲罰；來自神嘅懲罰
0	𡃁	整個陷阱俾人踩
0	清晨	花嘅量詞
0	𡃁	將兩樣嘢連接埋一齊
0	拆	數目，通常係表明次序、日期、尺寸等等（可以用嚟取代「年月日」入面嘅「日」）
0	DVD	政府或機構向大眾嘅建議、呼籲
1	焗	將用紗布、錫紙或玉扣紙包好嘅食物，埋喺加咗熱嘅粗鹽／沙入面，再用慢火燜熟
1	研究	一樣事情或者學科嘅深入認識，以及對當中未知領域嘅探索
0	公制	城市名；位於中國中部嘅城市，係湖北嘅省會
0	林	檢查文件有冇錯漏、係咪同規格相符
0	姣	正式噉表示對某啲選項嘅意見（等主辦單位可以收集眾人嘅意見，再以呢啲意見任命代表，或者作出決定）
0	類	形容好惡、講嘢大聲、成日鬧人嘅女性
0	啱	唔經合法口岸或途徑進入某個地方
0	中間	抑制；制止
0	麥當勞	啤牌入面寫住「Q」嗰啲牌（量詞：隻／張）
0	擒青	啱啱、最近（例如呢排製造好、買返嚟、得到嘅嘢）
1	欣	快樂
0	頑疾	預測準確或者變成事實
1	尼日利亞	國家名；位於西非嘅國家；首都係阿布札
1	嘉賓	受邀請出席特定場合嘅人（量詞：個）
0	快手	預算；預留用喺某個特定目的嘅錢
0	油	雙腳屈曲，令臀部接近或觸及地面
0	不齒	用好少時間、篇幅
0	諮詢	部族
0	快	望上去唔錯，見得人，唔失禮
0	尾	環境入面冇聲，唔會嘈雜
0	比賽	形容身型、肌肉堅固強壯
1	燈膽	外形近似球體，以電力做能源，發出光線照明嘅裝置（量詞：個／隻）
0	弊	有相當人數同比較正式嘅組織 / 團體（量詞：個／間）
0	悍	用法同「之」。日文本身讀 no [nɔ̜ ̝]，係「…之…、…嘅…」噉解...
0	伯伯	生果未熟時嘅酸苦味
0	嗌	中國傳統文化產物；形容一班行走於江湖嘅人，佢哋身懷絕技，而且路見不平，拔刀相助，受江湖中人所欽敬（量詞：位）
1	適應	嚟到新嘅環境或者用緊新嘅方式，令自己習慣喺其中，變得順利
0	不准	形勢（量詞：個）
1	別來無恙	問侯對方自上次見面以嚟係咪安好
0	姣	煮嘢食嘅方式，將嘢食擺喺鑊入面翻嚟翻去，直至煮熟
1	擺款	扮到高高在上咁嘅樣／形象
0	鼻涕蟲	計算人嘅單位
0	阿頭	唔講都知，擺到明，明顯到冇必要講
0	念在	為事件負責；帶領人做某件事，並為件事負責任
0	阿爸	形容物件唔再依附喺原來嘅表面；脫落
0	更	做事偏心；唔公道
0	衣不稱身	用嚟稱呼自己唔識嘅細路仔嘅方法（量詞：個）
0	翅	地支嘅第十一位，詳情見天干地支。
0	白鴿轉	同平時唔同嘅情況（通常指壞嘅情況）
0	對簿公堂	指情況有變化，或者舊人舊物風光不再，可以係嘆息或者直述嘅講法
1	恤 / 戌	用嚟保持門、窗緊閉嘅裝置，祇可以喺單面打開，亦唔需要用鎖都開到（量詞：個／嚿）
0	翻譯 / 繙譯	正式咁問其他人畀意見或者提議
1	麻麻哋 / 麻麻地	唔係咁鍾意，不過都仲接受到
0	chur	藏入地下，用沙泥冚住
1	拍拖	指兩人有情侶關係，喺度交往
0	貓哭老鼠假慈悲	腳朝天，用手支撐身體，頭頂向地
0	炒魷	用手掌握住物件
0	大會	化學元素，原子序係50，符號係Sn，係一種金屬，特性係質地比較軟，唔容易氧化
1	丫鬟	傳統中國社會入面嘅婢女或女僕（量詞：個）
0	撥款	對生物或者事物嘅稱呼（量詞：個）
0	靚仔	形容物質唔係點阻擋到啲光線，令到光線可以入到對眼，睇得到影像
0	第一手	用嚟構成是非問句，表示疑問、質疑、驚訝，讀起嚟語調短促
1	當然	用喺分句或句子開頭，對前面內容作出補充或修正
0	杯	即係細路仔
0	勾結	其他人嘅親人、朋友過身之後，對在生嘅人嘅安慰
0	接濟	全部；所有
1	墟	市集；街市；人流聚集嘅地方（量詞：個）
1	假設	推論入面，未證實，但係當住係啱先嘅嘢（量詞：個）
0	我哋	形容人賤格、冇品
1	加法	四則運算之一，求數字總和嘅運算
0	畫	突然醒起啲嘢嗰陣，用嚟引起對方注意 （通常帶下降語調）
1	閣下	用嚟稱呼對方嘅敬稱
1	撥款	一個單位俾一筆錢俾另一個單位去完成某啲工作
1	蒸餾	將液體加熱到氣化，再將氣體分隔開再冷卻返，得出純淨嘅液體；可以將污糟嘅水或者鹹水 咁樣處理嚟提取食水
1	懲罰	一個人做錯事之後受嘅痛苦或者損失（量詞：個）
1	家居	住嘅地方嘅；一般屋企嘅（相對於商務、公用）
1	妖怪	有惡意嘅靈異生物  （量詞：隻）
0	叫做	喺重要地點為軍事防禦而設嘅堅固建築物（量詞：座）
1	打扮	修飾一個人嘅外表，令佢變得更靚、更吸引
1	擳 / 唧	用手指篤或者摸人哋，令到人哋痕、唔舒服、笑
0	觸目皆是	哨子嘅別稱，來自哨子嘅聲（量詞：個）
0	些	喺差唔多極限嘅時候仍然夾硬堅持住、唔放棄
0	奢侈	罌粟 未成熟果實嘅乳汁凝露，醫學用途係麻醉，用作鎮痛劑、催眠劑及麻醉劑等，但通常攞嚟當毒品吸用
1	自然	輕鬆；唔勉強、唔拘謹
0	不行	一共、總共、夾埋
1	鬼殺咁嘈	發出噪音
0	炒冷飯	泛指着喺身上面嘅嘢；衫褲鞋襪（有時仲包埋眼鏡、手袋、頸鏈、戒指、頸巾、手套、帽之類）
1	PR	即係公共關係；源於英文「public relations」嘅首字母縮略
0	笠水	信或請帖嘅正式啲嘅講法
0	三味線	對外嘅立場或者態度
0	最	畀人休息、遮陰、避雨、觀賞嘅戶外有蓋設置（量詞：個／座）
0	波士	將聲音或者影像保存落嚟，等之後有得聽返睇返
0	囡	向後或者反轉
0	欺壓	扮好人，表面上寄予同情
0	索馬里	講嘢窒下窒下；唔流暢；甩甩咳咳
0	統計	形容一啲物件類面有啲(通常係)好野
0	凶多吉少	做同警察有關嘅職業
0	兇	問對方時間嘅長短
0	成績	橫向嘅尺寸好細；唔夠闊
0	吟	人體盆骨部分嘅肉
0	姣	冇同理心，涼薄，苛刻
0	慫恿	做一樣嘢唔會有效果、回報，只係折磨自己嘅精神
0	潛伏期	火車、地鐵車廂嘅量詞
0	碼	向人傾吐自己嘅傷心事
1	柒 / 𨳍	出醜
0	麻麻哋 / 麻麻地	為咗自己嘅信仰、信念而死；所持嘅信仰、信念多數都係不容於當地嘅法律或者意識形態
0	士啤	形容女性風騷、放蕩嘅姿態
1	司鐸	即係平時講嘅神父，係天主教或者東正教 嘅神職人員（量詞：名）
1	嘥心機	做一樣嘢唔會有效果、回報，只係折磨自己嘅精神
1	比賽	用嚟判斷兩組以上嘅人之間，某樣技能或者技巧高低嘅活動（量詞:個/場）
0	希臘	天干嘅第八位，詳情見天干地支。
0	搭	出醜
1	紫外線	一種電磁波；頻率高過可見光，而波長 就短過可見光，但係長過X光；佢嘅能量可以令某啲嘢發光，亦可以用嚟 殺菌 等等
0	飽嘗	形容人嘅進度比起領先嘅人大幅落後
1	𠝹 / 鎅	用工具係某樣嘢上面劃低痕跡或者將原本連接埋一齊嘅嘢分開
1	囉囉攣	因為身體唔舒服或者情緒波動，覺得坐立不安，唔自在，點樣都唔可以平靜落嚟
0	骨子裏 / 骨子裡	公開展示某種技能
0	粵	用喺兩個詞組之間嘅連詞，表示一齊嘅意思
0	喺 / 响	經水路移動
1	欠單	記低爭對方幾多錢嘅證明（量詞：張）
1	今時唔同往日	指情況有變化，或者舊人舊物風光不再，可以係嘆息或者直述嘅講法
1	朗誦	有情感噉讀一啲文學作品
0	屈	形容一切道德唔可以接受嘅行為；下流、低莊、可鄙、低級、無恥
1	百厭	唔聽話，頑皮，鍾意搞搞震
0	報應	用手指篤或者摸人哋，令到人哋痕、唔舒服、笑
1	巳	地支嘅第六位，詳情見天干地支。
0	愚弄	遠離起居嘅地方去休息，放鬆心情
0	贏家	指喺實質內容不變嘅情況下，重覆做一啲已經做過嘅事、或者講一啲已經講過嘅話題、推出一啲已經推出過嘅產品；略帶貶義
0	丁	好耐之前嗰陣
1	游	擺動身軀，喺水入面移動
0	着 / 著	人嘅量詞，可以用喺「友」前面，形容人數唔多，最多得幾個
1	比重	一個部分喺佢隸屬嘅整體之中所佔嘅份量（量詞：個）
0	內幕	為人帶嚟不便；引申指搵人幫手
0	衣物	用鹼性物同油製成一塊固體嘅形狀，用嚟沖涼或者清潔（量詞：嚿／塊）
1	同僚	一齊做嘢嘅公務員
0	諮詢	揀出代表嘅活動（量詞：次／場／個）
1	有	用喺主語／主題嘅數量詞前面，帶出一個新嘅不定名詞組
0	執	（商戶）唔開門做生意以達示威之效
0	禾稈冚珍珠	災難之後冇死到嘅人（量詞：個）
1	別出心裁	想法同做法都同其他人唔同
0	建議	呃人錢；迫人俾錢
0	server	發晒癲又喊又嗌
0	如果 / 如估	狗嘅叫聲
1	應景	形容另一件發生緊嘅事同嗰一刻嘅情境非常貼切
0	如常	成日跟住第個嘅人（量詞：隻）
1	傳奇	獨特、超乎尋常嘅經歷
1	到	喺形容事物、動作嘅狀態嘅時候，用嚟帶出程度嘅比較／描述
1	公制	一套標準嘅量度單位，統合咗唔同科學所用嘅單位，確保一致性同方便轉換
0	仆街	呢一刻
1	文憑	完成某種學位嘅證書（量詞：張）
0	好多時	嫖妓嗰時愛上妓女，亦泛指意外愛上同自己有性關係嘅人而不能自拔
1	談判	為咗尋求共識而展開嘅討論（量詞：場／次／輪）
0	輸家	由另一個地方去你而家身處嘅地方
0	一本正經	一種天文現象，因為月球運行到地球同太陽之間，導致太陽照射落地球嘅光線被阻擋，係地球望向太陽會見到月亮造成嘅影
1	事頭 / 市頭	老闆；店東（量詞：個）
0	丫鬟	跟唔上一樣嘢嘅轉變，冇辦法理解現今嘅情況
1	鬼	可怕；令人厭惡或者畏懼
1	核	泛指某樣嘢嘅中心
0	報應	本來係一間法國車呔公司，喺佢哋出版同名美食旅遊指南書籍之後，就代指該指南嘅星級評鑑制度
0	集	形容啲嘢有光澤、會反光，所以喺唔同嘅角度睇會有眨下眨下嘅視覺效果
0	DVD	形容人隨性，唔被約束；多數用嚟形容人懶散
1	頂咀 / 頂嘴	俾輩份或身份比較高嘅人指責嗰陣反駁對方
0	污糟嘢	對於人哋為你做過嘅好事表示感激
0	好聲	中午時段；有時指中午至到天黑之前呢段時間（量詞：個）
0	姑媽	哨子嘅別稱，來自哨子嘅聲（量詞：個）
1	Q	插係雙音節詞嘅中間或者單音節詞嘅後面，用嚟代替粗口去加強語氣或者表達不滿、憤怒、驚訝
1	現時	家下；而家（通常用嚟描述最近嘅狀況）
0	到	期待一樣嘢，期待咗好耐
0	不愧	身體有缺陷；因身體唔健全，所以乜都做唔到
1	或者	可能；表示有機會成立
1	專業	大學入面學生嘅主修
0	籬笆	即係回應；回答
1	經已	表示時間過去、事情完成、狀態去到某一個程度
1	不甘	唔忿氣，唔接受
0	潛伏期	形容講嘢好清楚順暢
0	境地	揸住；掌控住
0	撈	一係⋯就⋯；一係
0	含羞	國家名；位於中歐嘅國家，毗鄰德國，首都係華沙
0	家產	個胃突然收縮，將入面消化緊嘅食糜突然推返上食道，再經過口腔吐出嚟
0	咩話	唔浪費，唔嘥嘢，盡量用少啲時間、錢、資源
0	到底	但係，用嚟表達前句同後句有轉折關係
0	偽造	一種喺賭場常見，用啤牌玩嘅賭博遊戲。
0	宮殿	發生咗唔好嘅事嗰陣用；大鑊；死喇
1	敝	用於對人哋指稱同自己相關嘅對象，放喺前面以表自謙
0	鞠躬	計算棋類或球類等活動的單位
0	檔期	以賺錢為目的嘅組織（量詞：間）
0	特製	形容液體溫度高，接近沸點
0	不下	用過嘅衛生巾（量詞：個）
1	包抄	同時從唔同方向向敵人夾擊，以令對方無路可退。
0	休克	隊伍，團隊。（量詞：個）
0	俾錢 / 畀錢	指出有嘢可以印證自己嘅預料、判斷、觀察正確
0	黑箱	專登為某目的而整嘅
1	贏家	擊敗晒所有對手嘅一方 （量詞：個）
0	纏	計算人群嘅量詞
1	不幸	唔好彩，令人遺憾
1	機密	組織、公司入面唔俾得外人知嘅嘢
0	除夕	市集；街市；人流聚集嘅地方（量詞：個）
0	乾	成日跟住第個嘅人（量詞：隻）
1	千萬	10,000,000
0	均	重覆又重覆噉去做某件事
0	姑媽	祝對方所有嘢都好似心中希望噉樣發生；通常用作過年嘅賀辭
1	跑山	萬寶路香煙嘅別名
0	舊址	由動物脂肪或者植物提煉出嚟嘅黃色液體，滑潺潺，可以用嚟煎炸食物 （量詞：滴／支／羹）
1	阿姑	非正式嘅場合中，對中年女人嘅稱謂（量詞：個）
1	打本	畀資金人去開始一盤生意
0	咖啡佬	正確
0	紫	能夠；相等於粵語嘅「識＋動詞」或者「動詞＋得」
1	當差	做同警察有關嘅職業
1	寓所	固定居住嘅地方
0	散銀	達唔到要求，做唔到最好
0	哼	指稱接近自己嘅，不可數或者眾數嘅嘢
0	千千萬萬	形容衣物尺寸適中，唔太大亦唔太細
0	青頭仔	達到最高水平、地位嘅
0	呸	維持一個地方或者物件於良好狀態
0	安提瓜和巴布達	對宦官嘅尊稱或別稱（量詞：位）
1	晏	遲；時間唔早
0	Q / cue	腳郁得快過平時，而且喺每一步都會有一刻離地，令到速度快過行路
0	獨特	隨購買電子產品或者電器等所附送嘅嘢
0	名	體面、名譽，同面子
0	發洩 / 發泄	第一人稱複數代詞；包括自己同其他人
0	解放	僱主畀人工員工；員工拎到人工
0	素顏	大聲叫喚
0	掁	差過、衰過、鮓過同類嘅嘢
0	帽子戲法	失禁；忍唔住尿、屎
0	好	（形容畫面、電影）血腥；打打殺殺 嘅
0	過癮	天干嘅第一位，詳情見天干地支。
1	等等	無法全部列舉，喺例子後面表示省略
1	古玩	因為歷史同品質而具收藏價值嘅物品（量詞：件）
0	牛	用喺主語／主題嘅數量詞前面，帶出一個新嘅不定名詞組
0	鳩	喺同一個地方再睇多次醫生
0	恐懼	描述一啲電子器材發出嘅尖銳聲響
0	合成	一年入面買賣少、生意差嘅時期（量詞：個）
0	必須	用個鼻去索、感受外界嘅氣味
0	批評	聽；知道
0	當	所遭遇嘅不幸、悲慘情況（量詞：個）
0	桔	神話傳說嘅動物，響東亞文化入邊，象徵吉祥，能夠飛天同呼風喚雨，係古代皇室嘅象徵（量詞：條／隻）
0	傷腦筋	即係落堂
1	一抽二掕 / 一抽二褦	拎住好多嘢，通常係指拎住好多裝咗嘢嘅袋
0	瞌	某一樣嘢做得好好
1	蘿蔔頭	對日本人嘅貶稱
0	蝙蝠	阿爸嘅阿媽（量詞：個）
1	凶多吉少	一件事嘅結果趨向負面
1	起貨	做完某件事，然後將成果交俾接收嘅人
0	不如	陸上交通工具停泊或者上落客嘅地方（量詞：個）
0	賣告白	一個睇落去好友善，但係實際上就心狠手辣嘅人（量詞：個／隻）
1	平	指打橫嘅面、地面，冇高低凹凸
0	選舉	指酒性或者藥性太烈
0	蹦	由頭到腳都一腳踢，負上全部責任做晒所有嘢
0	賊	擔當形容詞謂語嘅預設程度副詞，冇特別意思
0	抒發	用好多錢，唔識節約
1	經歷	感受過、體驗過、難以忘記嘅事
1	沉寂	非常安靜，乜嘢聲都聽唔到
0	拗數	罌粟 未成熟果實嘅乳汁凝露，醫學用途係麻醉，用作鎮痛劑、催眠劑及麻醉劑等，但通常攞嚟當毒品吸用
1	龍馬精神	祝人活力充沛嘅祝福語
